target,platform,confirmed,version,auth,severity,customer,license_expiry,shadow_unauth_count,notes
https://34.8.247.173:443,langfuse,true,3.163.0,auth,info,,,0,
https://34.8.251.14:443,langfuse,true,3.81.1,auth,info,,,0,
https://34.8.76.230:443,langfuse,true,3.172.1,auth,info,,,0,
https://34.8.87.226:443,langfuse,true,2.95.11,auth,info,,,0,Legacy Langfuse v2.x deployment
https://34.98.123.123:443,langfuse,true,3.155.1,auth,info,,,0,
https://35.180.114.13:443,langfuse,true,2.91.0,auth,info,,,0,Legacy Langfuse v2.x deployment
https://35.186.238.193:443,langfuse,true,3.112.0,auth,info,,,0,
https://35.195.231.42:443,langfuse,true,3.172.1,auth,info,,,0,
https://35.207.253.80:443,langfuse,true,3.111.0,auth,info,,,0,
https://35.241.16.112:443,langfuse,true,3.157.0,auth,info,,,0,
https://37.187.139.196:443,langfuse,true,2.95.11,auth,info,,,0,Legacy Langfuse v2.x deployment
https://37.27.82.158:443,langfuse,true,3.75.1,auth,info,,,0,
https://4.150.178.48:443,langfuse,true,3.172.0,auth,info,,,0,
https://4.180.201.91:443,langfuse,true,3.146.0,auth,info,,,0,
https://4.210.252.21:443,langfuse,true,3.78.2,auth,info,,,0,
https://40.70.22.224:443,langfuse,true,3.162.0,auth,info,,,0,
https://44.210.214.131:443,langfuse,true,3.71.0,auth,info,,,0,
https://44.211.200.15:443,langfuse,true,3.154.1,auth,info,,,0,
https://44.213.104.198:443,langfuse,true,3.150.0,auth,info,,,0,
https://44.213.51.208:443,langfuse,true,3.172.0,auth,info,,,0,
https://46.101.220.103:443,langfuse,true,3.144.0,auth,info,,,0,
https://46.105.53.84:443,langfuse,true,3.167.0,auth,info,,,0,
https://46.225.77.43:443,langfuse,true,3.151.0,auth,info,,,0,
https://46.4.48.50:443,langfuse,true,3.158.0,auth,info,,,0,
https://48.216.240.194:443,langfuse,true,3.163.0,auth,info,,,0,
https://49.13.29.61:443,langfuse,true,3.169.0,auth,info,,,0,
https://5.187.0.135:443,langfuse,true,2.95.11,auth,info,,,0,Legacy Langfuse v2.x deployment
https://50.19.206.89:443,langfuse,true,3.154.1,auth,info,,,0,
https://51.91.122.244:443,langfuse,true,3.162.0,auth,info,,,0,
https://51.91.76.98:443,langfuse,true,3.149.0,auth,info,,,0,
https://52.1.234.168:443,langfuse,true,3.48.1,auth,info,,,0,
https://52.146.69.190:443,langfuse,true,3.152.0,auth,info,,,0,
https://52.197.127.213:443,langfuse,true,3.160.0,auth,info,,,0,
https://52.2.229.2:443,langfuse,true,3.163.0,auth,info,,,0,
https://52.201.208.174:443,langfuse,true,3.151.0,auth,info,,,0,
https://52.203.43.78:443,langfuse,true,3.98.2,auth,info,,,0,
https://52.203.62.13:443,langfuse,true,3.153.0,auth,info,,,0,
https://52.208.164.126:443,langfuse,true,3.75.4,auth,info,,,0,
https://52.23.207.27:443,langfuse,true,3.152.0,auth,info,,,0,
https://52.44.148.32:443,langfuse,true,3.141.0,auth,info,,,0,
https://52.66.24.199:443,langfuse,true,3.169.0,auth,info,,,0,
https://52.89.179.100:443,langfuse,true,3.172.1,auth,info,,,0,
https://54.165.202.95:443,langfuse,true,3.157.0,auth,info,,,0,
https://54.168.181.2:443,langfuse,true,3.76.0,auth,info,,,0,
https://54.174.81.184:443,langfuse,true,3.167.4,auth,info,,,0,
